2016-08-14,13:00:48,0,BazaarAgent,1471194049976,"Welcome, JR
",INTRODUCTION
2016-08-14,13:00:58,0,BazaarAgent,1471194060058,"Welcome, Daazz
",INTRODUCTION
2016-08-14,13:00:58,0,BazaarAgent,1471194062062,"Use this space to discuss the relative merits and demerits of each plan from your assigned perspective in step 3. That was the step where you were asked to write an individual proposal and post it to the discussion forum. Work towards a consensus on which plan you think is the best as a group. Wherever possible, supplement plan suggestions, agreements and disagreements with reasons, and try to refer to or build upon your teammates' ideas. I will support you in the process.",Use this space to discuss the relative merits and demerits of each plan from your assigned perspective in step 3. That was the step where you were asked to write an individual proposal and post it to the discussion forum. Work towards a consensus on which plan you think is the best as a group. Wherever possible, supplement plan suggestions, agreements and disagreements with reasons, and try to refer to or build upon your teammates' ideas. I will support you in the process.
2016-08-14,13:01:20,0,BazaarAgent,1471194082070,"Welcome, david
",INTRODUCTION
2016-08-14,13:01:55,0,JR,1471194119623,Hi guys,neg
2016-08-14,13:01:59,0,Daazz,1471194119812,Hey there,neg
2016-08-14,13:03:07,0,Daazz,1471194188956,What do you think of Plan 2?,CHALLENGE_REQUEST+PLAN+QUESTION+PLAN2+neg
2016-08-14,13:03:15,0,BazaarAgent,1471194196453,"Hey Daazz, can you elaborate on the reason you chose plan 2 from your perspective of what would be the most economical ?",plan_reasoning
2016-08-14,13:03:20,0,BazaarAgent,1471194202457,"Welcome, mo
",INTRODUCTION
2016-08-14,13:03:56,0,BazaarAgent,1471194238469,"Welcome, david
",INTRODUCTION
2016-08-14,13:04:36,0,david,1471194277067,"Thank you, Bazaar",neg
2016-08-14,13:04:49,0,Daazz,1471194289709,"While I realize it's a little over budget it's probably the most ethical way to go. Coal isn't renewable so any plan with a higher usage of coal energy is a no-no. Plan 2 utilizes the same amount of percentage for all energy routes except for wind, which is probably the best form of energy",PLAN+POSITIVITY+GIVING_OPINION+GIVING_ORIENTATION+PLAN2+pos
2016-08-14,13:05:27,0,Daazz,1471194329338,"Plus, the tax credit is pretty sweet by using wind power ",POSITIVITY+pos
2016-08-14,13:05:32,0,mo,1471194332583,I agree with you Daazz,GIVING_ORIENTATION+AGREE+neg
2016-08-14,13:05:47,0,mo,1471194348048,I believe that wind energy is the best way to go.,POSITIVITY+GIVING_OPINION+pos
2016-08-14,13:05:48,0,JR,1471194349604,"I actually agree from looking at the box of choices. It's a good trade off though it's above $900,000,000",POSITIVITY+GIVING_ORIENTATION+HELP+pos
2016-08-14,13:06:49,0,mo,1471194409987,I like that there is no carbon tax. ,POSITIVITY+neg
2016-08-14,13:07:21,0,Daazz,1471194442188,Yeah that's the only issue.. Hopefully the savings they can get back by using renewable in the long-term will decrease the cost later on,AFFIRMATIVE+pos
2016-08-14,13:07:23,0,mo,1471194443379,Or waste tax.,neg
2016-08-14,13:08:24,0,david,1471194505264,zero carbon cost are great for plan 2,PLAN+PLAN2+neg
2016-08-14,13:08:59,0,david,1471194540032,plus there are no waste disposal cost for plan 2,PLAN+PLAN2+pos
2016-08-14,13:09:50,0,mo,1471194591067,I think under the teams proposal we have to write a proposal like at the beginning,POSITIVITY+GIVING_OPINION+neg
2016-08-14,13:09:57,0,mo,1471194597381,but a group proposal,GIVING_OPINION+neg
2016-08-14,13:10:06,0,david,1471194607468,"while plan 2 is over budget, it makes the most sense.",PLAN+GIVING_OPINION+PLAN2+pos
2016-08-14,13:10:32,0,mo,1471194632880,do we all agree on plan 2?,PLAN+GIVING_ORIENTATION+QUESTION+PLAN2+neg
2016-08-14,13:11:19,0,Daazz,1471194679320,I'd say so,neg
2016-08-14,13:11:23,0,BazaarAgent,1471194684625,"Thank you for participating in the discussion. You now have just 5 minutes to finalize a joint argument in favor of one plan and complete your proposal on the left. Keep in mind that you will be evaluated solely based on the quality of your proposal (i.e., the thoroughness of the reasoning displayed).",Thank you for participating in the discussion. You now have just 5 minutes to finalize a joint argument in favor of one plan and complete your proposal on the left. Keep in mind that you will be evaluated solely based on the quality of your proposal (i.e., the thoroughness of the reasoning displayed).
2016-08-14,13:11:40,0,JR,1471194700251,I also agree on plan 2.,PLAN+GIVING_ORIENTATION+PLAN2+neg
